country,district_code,district,centx,centy,year_month,year,month,ipc,ha,ndvi_mean,ndvi_anom,rain_mean,rain_anom,et_mean,et_anom,count_violence,sum_fatalities,food_price_idx,area,cropland_pct,pop,ruggedness_mean,pasture_pct,date
South Sudan,145,Raja,25.58939,8.618088,2009_11,2009,11,,,0.5081527,99.35787,6.725574,3.372767,5.111946,-0.5227146,0,0,0.9276773,62296.58,9.038208,69581.0,9921.591,77.58424,2009-11-01
South Sudan,145,Raja,25.58939,8.618088,2009_12,2009,12,,,0.3666402,97.72833,0.1887718,-0.0202068,0.5585527,-0.768989,5,6,0.9474484,62296.58,9.038208,69581.0,9921.591,77.58424,2009-12-01
South Sudan,145,Raja,25.58939,8.618088,2010_01,2010,1,1.0,,0.3424626,100.8962,0.1143476,0.000501645,0.4241026,-0.7194891,0,0,0.9694415,62296.58,9.038208,71484.0,9921.591,77.58424,2010-01-01
South Sudan,145,Raja,25.58939,8.618088,2010_02,2010,2,,,0.3729425,105.5002,0.2864189,0.0118655,0.3814808,0.02893388,0,0,1.00142,62296.58,9.038208,71484.0,9921.591,77.58424,2010-02-01
South Sudan,145,Raja,25.58939,8.618088,2010_03,2010,3,,,0.3692478,100.867,2.86482,0.4521536,0.9206197,0.2378865,0,0,0.9932661,62296.58,9.038208,71484.0,9921.591,77.58424,2010-03-01
South Sudan,145,Raja,25.58939,8.618088,2010_04,2010,4,1.0,,0.3804218,94.70212,4.488309,-0.8455341,1.790689,-0.999184,2,64,1.013684,62296.58,9.038208,71484.0,9921.591,77.58424,2010-04-01
South Sudan,145,Raja,25.58939,8.618088,2010_05,2010,5,,,0.4951649,95.88709,17.36859,-1.585654,7.726429,-1.047995,0,0,1.03389,62296.58,9.038208,71484.0,9921.591,77.58424,2010-05-01
South Sudan,145,Raja,25.58939,8.618088,2010_06,2010,6,,,0.6263727,94.3044,26.85756,-1.759917,18.40985,-0.7707535,0,0,1.044929,62296.58,9.038208,71484.0,9921.591,77.58424,2010-06-01
South Sudan,145,Raja,25.58939,8.618088,2010_07,2010,7,1.0,,0.6997078,93.97368,41.50182,0.4563626,28.10549,-0.04432997,1,1,1.003307,62296.58,9.038208,71484.0,9921.591,77.58424,2010-07-01
South Sudan,145,Raja,25.58939,8.618088,2010_08,2010,8,,,0.7485112,97.77902,41.94903,0.9476778,33.69089,1.37248,0,0,0.9680286,62296.58,9.038208,71484.0,9921.591,77.58424,2010-08-01
South Sudan,145,Raja,25.58939,8.618088,2010_09,2010,9,,,0.7061174,98.23528,26.7068,-2.384275,29.95508,2.078234,0,0,1.001427,62296.58,9.038208,71484.0,9921.591,77.58424,2010-09-01
South Sudan,145,Raja,25.58939,8.618088,2010_10,2010,10,1.0,,0.6372987,104.2299,23.46204,8.552326,22.27323,5.421713,0,0,0.9750795,62296.58,9.038208,71484.0,9921.591,77.58424,2010-10-01
South Sudan,145,Raja,25.58939,8.618088,2010_11,2010,11,,,0.5252469,102.7003,4.059405,0.7065982,8.803831,3.16917,0,0,0.9959911,62296.58,9.038208,71484.0,9921.591,77.58424,2010-11-01
South Sudan,145,Raja,25.58939,8.618088,2010_12,2010,12,,,0.3649616,97.28089,0.1886963,-0.02028238,2.070846,0.7433042,0,0,0.9963368,62296.58,9.038208,71484.0,9921.591,77.58424,2010-12-01
South Sudan,145,Raja,25.58939,8.618088,2011_01,2011,1,1.0,,0.3324363,97.94223,0.09195645,-0.02188949,1.210082,0.06649007,0,0,1.016557,62296.58,9.038208,72697.0,9921.591,77.58424,2011-01-01
South Sudan,145,Raja,25.58939,8.618088,2011_02,2011,2,,,0.3405439,96.33505,0.2762957,0.001742214,0.2171119,-0.1354351,1,0,1.046993,62296.58,9.038208,72697.0,9921.591,77.58424,2011-02-01
South Sudan,145,Raja,25.58939,8.618088,2011_03,2011,3,,,0.3566498,97.42563,0.9147261,-1.49794,0.09735217,-0.5853811,2,0,1.093177,62296.58,9.038208,72697.0,9921.591,77.58424,2011-03-01
South Sudan,145,Raja,25.58939,8.618088,2011_04,2011,4,1.0,,0.3579697,89.11289,3.846483,-1.487361,0.6646893,-2.125183,0,0,1.127042,62296.58,9.038208,72697.0,9921.591,77.58424,2011-04-01
South Sudan,145,Raja,25.58939,8.618088,2011_05,2011,5,,,0.4689605,90.81269,17.62519,-1.329053,5.82854,-2.945883,0,0,1.139573,62296.58,9.038208,72697.0,9921.591,77.58424,2011-05-01
South Sudan,145,Raja,25.58939,8.618088,2011_06,2011,6,,,0.644527,97.03765,29.18432,0.5668342,17.62234,-1.55827,0,0,1.266679,62296.58,9.038208,72697.0,9921.591,77.58424,2011-06-01
South Sudan,145,Raja,25.58939,8.618088,2011_07,2011,7,2.0,,0.7116797,95.58156,37.93824,-3.107217,26.42627,-1.723555,2,0,1.387735,62296.58,9.038208,72697.0,9921.591,77.58424,2011-07-01
South Sudan,145,Raja,25.58939,8.618088,2011_08,2011,8,,,0.7410513,96.80453,43.38248,2.381133,32.5715,0.253087,0,0,1.640461,62296.58,9.038208,72697.0,9921.591,77.58424,2011-08-01
South Sudan,145,Raja,25.58939,8.618088,2011_09,2011,9,,,0.7469166,103.9113,27.03832,-2.052755,29.21675,1.339906,2,0,1.88985,62296.58,9.038208,72697.0,9921.591,77.58424,2011-09-01
South Sudan,145,Raja,25.58939,8.618088,2011_10,2011,10,1.0,,0.6498273,106.2789,16.30661,1.396888,19.04373,2.192214,0,0,1.822829,62296.58,9.038208,72697.0,9921.591,77.58424,2011-10-01
South Sudan,145,Raja,25.58939,8.618088,2011_11,2011,11,,,0.539768,105.5395,1.75139,-1.601416,6.098815,0.4641548,0,0,1.756593,62296.58,9.038208,72697.0,9921.591,77.58424,2011-11-01
South Sudan,145,Raja,25.58939,8.618088,2011_12,2011,12,,,0.3964094,105.6633,0.1883552,-0.0206234,1.869325,0.5417835,2,40,1.765731,62296.58,9.038208,72697.0,9921.591,77.58424,2011-12-01
South Sudan,145,Raja,25.58939,8.618088,2012_01,2012,1,1.0,,0.3346078,98.58199,0.09099596,-0.02284997,0.9574787,-0.186113,0,0,1.744859,62296.58,9.038208,73910.0,9921.591,77.58424,2012-01-01
South Sudan,145,Raja,25.58939,8.618088,2012_02,2012,2,,,0.3252918,92.02043,0.2268176,-0.04773589,0.1305133,-0.2220337,1,0,1.727815,62296.58,9.038208,73910.0,9921.591,77.58424,2012-02-01
South Sudan,145,Raja,25.58939,8.618088,2012_03,2012,3,,,0.3257961,88.99737,1.142068,-1.270599,0.06320094,-0.6195323,0,0,1.730988,62296.58,9.038208,73910.0,9921.591,77.58424,2012-03-01
South Sudan,145,Raja,25.58939,8.618088,2012_04,2012,4,1.0,0.0,0.3472774,86.45115,5.372345,0.03850219,2.386258,-0.4036149,0,0,1.938874,62296.58,9.038208,73910.0,9921.591,77.58424,2012-04-01
South Sudan,145,Raja,25.58939,8.618088,2012_05,2012,5,,,0.4450599,86.18442,19.02894,0.07469885,7.453909,-1.320514,2,0,2.225153,62296.58,9.038208,73910.0,9921.591,77.58424,2012-05-01
South Sudan,145,Raja,25.58939,8.618088,2012_06,2012,6,,,0.6636751,99.92052,31.62564,3.008156,17.38804,-1.792566,1,0,2.117765,62296.58,9.038208,73910.0,9921.591,77.58424,2012-06-01
South Sudan,145,Raja,25.58939,8.618088,2012_07,2012,7,1.0,0.0,0.7551059,101.4139,38.01932,-3.026129,34.23997,6.090142,0,0,1.820294,62296.58,9.038208,73910.0,9921.591,77.58424,2012-07-01
South Sudan,145,Raja,25.58939,8.618088,2012_08,2012,8,,,0.7922965,103.4987,42.56569,1.564345,40.02624,7.707827,0,0,1.911631,62296.58,9.038208,73910.0,9921.591,77.58424,2012-08-01
South Sudan,145,Raja,25.58939,8.618088,2012_09,2012,9,,,0.7304994,101.6273,31.15814,2.067059,33.34405,5.4672,0,0,2.077553,62296.58,9.038208,73910.0,9921.591,77.58424,2012-09-01
South Sudan,145,Raja,25.58939,8.618088,2012_10,2012,10,1.0,0.0,0.621524,101.6499,23.0314,8.121682,21.8296,4.978077,0,0,1.909133,62296.58,9.038208,73910.0,9921.591,77.58424,2012-10-01
South Sudan,145,Raja,25.58939,8.618088,2012_11,2012,11,,,0.4936163,96.5156,4.420749,1.067943,7.859289,2.224628,2,3,1.830072,62296.58,9.038208,73910.0,9921.591,77.58424,2012-11-01
South Sudan,145,Raja,25.58939,8.618088,2012_12,2012,12,,,0.3835274,102.2296,0.1884139,-0.0205647,1.988378,0.6608364,1,0,1.852154,62296.58,9.038208,73910.0,9921.591,77.58424,2012-12-01
South Sudan,145,Raja,25.58939,8.618088,2013_01,2013,1,1.0,0.0,0.3276357,96.52788,0.1107621,-0.003083826,0.6284521,-0.5151397,1,32,1.717929,62296.58,9.038208,75123.0,9921.591,77.58424,2013-01-01
South Sudan,145,Raja,25.58939,8.618088,2013_02,2013,2,,,0.35056,99.16845,0.2257207,-0.0488327,0.1641994,-0.1883475,0,0,1.894513,62296.58,9.038208,75123.0,9921.591,77.58424,2013-02-01
South Sudan,145,Raja,25.58939,8.618088,2013_03,2013,3,,,0.3599949,98.33941,3.539377,1.12671,0.5986976,-0.08403571,0,0,1.705837,62296.58,9.038208,75123.0,9921.591,77.58424,2013-03-01
South Sudan,145,Raja,25.58939,8.618088,2013_04,2013,4,1.0,0.0,0.3859285,96.07296,3.597081,-1.736762,0.3461981,-2.443674,0,0,1.712815,62296.58,9.038208,75123.0,9921.591,77.58424,2013-04-01
South Sudan,145,Raja,25.58939,8.618088,2013_05,2013,5,,,0.5472025,105.964,20.43156,1.47731,9.964929,1.190506,1,1,1.713924,62296.58,9.038208,75123.0,9921.591,77.58424,2013-05-01
South Sudan,145,Raja,25.58939,8.618088,2013_06,2013,6,,,0.6924914,104.259,36.86587,8.248391,19.94576,0.765151,1,0,1.675714,62296.58,9.038208,75123.0,9921.591,77.58424,2013-06-01
South Sudan,145,Raja,25.58939,8.618088,2013_07,2013,7,2.0,0.0,0.7381698,99.13928,43.03745,1.991999,25.08054,-3.069283,0,0,1.705446,62296.58,9.038208,75123.0,9921.591,77.58424,2013-07-01
South Sudan,145,Raja,25.58939,8.618088,2013_08,2013,8,,,0.7675332,100.2639,43.03056,2.029207,36.57982,4.261411,0,0,1.646916,62296.58,9.038208,75123.0,9921.591,77.58424,2013-08-01
South Sudan,145,Raja,25.58939,8.618088,2013_09,2013,9,,,0.7177202,99.84947,31.98292,2.891842,30.36951,2.492662,1,2,1.639045,62296.58,9.038208,75123.0,9921.591,77.58424,2013-09-01
South Sudan,145,Raja,25.58939,8.618088,2013_10,2013,10,1.0,0.0,0.6147316,100.539,7.393607,-7.516111,18.18985,1.338328,0,0,1.609247,62296.58,9.038208,75123.0,9921.591,77.58424,2013-10-01
South Sudan,145,Raja,25.58939,8.618088,2013_11,2013,11,,,0.5105358,99.82382,2.96538,-0.3874262,5.479885,-0.1547755,0,0,1.625609,62296.58,9.038208,75123.0,9921.591,77.58424,2013-11-01
South Sudan,145,Raja,25.58939,8.618088,2013_12,2013,12,,,0.3728788,99.39123,0.2305204,0.02154178,1.557796,0.2302542,1,0,1.630606,62296.58,9.038208,75123.0,9921.591,77.58424,2013-12-01
South Sudan,145,Raja,25.58939,8.618088,2014_01,2014,1,1.0,0.0,0.3513248,103.5072,0.1189025,0.005056594,0.7555411,-0.3880506,0,0,1.847248,62296.58,9.038208,76336.0,9921.591,77.58424,2014-01-01
South Sudan,145,Raja,25.58939,8.618088,2014_02,2014,2,,,0.3764087,106.4807,0.2820388,0.007485385,0.6813963,0.3288493,0,0,1.797372,62296.58,9.038208,76336.0,9921.591,77.58424,2014-02-01
South Sudan,145,Raja,25.58939,8.618088,2014_03,2014,3,,,0.3974621,108.5743,3.385954,0.9732874,2.724231,2.041498,0,0,1.795512,62296.58,9.038208,76336.0,9921.591,77.58424,2014-03-01
South Sudan,145,Raja,25.58939,8.618088,2014_04,2014,4,2.0,0.0,0.4869927,121.2319,10.42745,5.093608,7.620913,4.83104,0,0,1.794096,62296.58,9.038208,76336.0,9921.591,77.58424,2014-04-01
South Sudan,145,Raja,25.58939,8.618088,2014_05,2014,5,,,0.6308924,122.1703,22.71149,3.757243,14.8315,6.057075,0,0,1.80557,62296.58,9.038208,76336.0,9921.591,77.58424,2014-05-01
South Sudan,145,Raja,25.58939,8.618088,2014_06,2014,6,,,0.6822747,102.7208,26.37961,-2.237867,19.85473,0.674124,1,0,1.895468,62296.58,9.038208,76336.0,9921.591,77.58424,2014-06-01
South Sudan,145,Raja,25.58939,8.618088,2014_07,2014,7,2.0,0.0,0.7396621,99.33971,35.969,-5.076457,33.30861,5.158782,0,0,1.956931,62296.58,9.038208,76336.0,9921.591,77.58424,2014-07-01
South Sudan,145,Raja,25.58939,8.618088,2014_08,2014,8,,,0.766444,100.1216,36.92848,-4.072868,34.18925,1.870844,0,0,2.019082,62296.58,9.038208,76336.0,9921.591,77.58424,2014-08-01
South Sudan,145,Raja,25.58939,8.618088,2014_09,2014,9,,,0.7111319,98.9329,31.27826,2.187186,28.72661,0.8497583,2,2,1.867475,62296.58,9.038208,76336.0,9921.591,77.58424,2014-09-01
South Sudan,145,Raja,25.58939,8.618088,2014_10,2014,10,1.0,0.0,0.6297615,102.9972,12.59067,-2.31905,19.78128,2.929762,0,0,1.850613,62296.58,9.038208,76336.0,9921.591,77.58424,2014-10-01
South Sudan,145,Raja,25.58939,8.618088,2014_11,2014,11,,,0.5206833,101.8079,2.931437,-0.4213692,8.46232,2.827659,2,35,2.020586,62296.58,9.038208,76336.0,9921.591,77.58424,2014-11-01
South Sudan,145,Raja,25.58939,8.618088,2014_12,2014,12,,,0.3927321,104.6831,0.227125,0.01814638,1.997481,0.6699389,1,2,2.090163,62296.58,9.038208,76336.0,9921.591,77.58424,2014-12-01
South Sudan,145,Raja,25.58939,8.618088,2015_01,2015,1,1.0,0.0,0.3516716,103.6093,0.1074543,-0.00639161,1.479981,0.3363896,6,20,2.006884,62296.58,9.038208,77549.0,9921.591,77.58424,2015-01-01
South Sudan,145,Raja,25.58939,8.618088,2015_02,2015,2,,,0.3698771,104.633,0.3196471,0.04509368,0.3666509,0.01410389,1,0,1.983064,62296.58,9.038208,77549.0,9921.591,77.58424,2015-02-01
South Sudan,145,Raja,25.58939,8.618088,2015_03,2015,3,,,0.3913425,106.9026,4.868901,2.456235,1.605854,0.9231209,2,1,2.037083,62296.58,9.038208,77549.0,9921.591,77.58424,2015-03-01
South Sudan,145,Raja,25.58939,8.618088,2015_04,2015,4,2.0,0.0,0.4112281,102.371,2.227276,-3.106567,0.5607614,-2.229111,2,0,2.333076,62296.58,9.038208,77549.0,9921.591,77.58424,2015-04-01
South Sudan,145,Raja,25.58939,8.618088,2015_05,2015,5,,,0.5523008,106.9513,20.85993,1.905684,9.337614,0.563191,2,10,2.81022,62296.58,9.038208,77549.0,9921.591,77.58424,2015-05-01
South Sudan,145,Raja,25.58939,8.618088,2015_06,2015,6,,,0.6708976,101.0079,30.19606,1.578577,20.14344,0.9628346,0,0,3.102654,62296.58,9.038208,77549.0,9921.591,77.58424,2015-06-01
South Sudan,145,Raja,25.58939,8.618088,2015_07,2015,7,2.0,0.0,0.7589154,101.9255,41.1774,0.1319488,29.35511,1.205283,0,0,3.362508,62296.58,9.038208,77549.0,9921.591,77.58424,2015-07-01
South Sudan,145,Raja,25.58939,8.618088,2015_08,2015,8,,,0.7800723,101.9019,36.1518,-4.849547,33.53765,1.219242,1,0,3.648273,62296.58,9.038208,77549.0,9921.591,77.58424,2015-08-01
South Sudan,145,Raja,25.58939,8.618088,2015_09,2015,9,,,0.7306084,101.6425,23.08762,-6.00346,30.19376,2.316911,0,0,3.724319,62296.58,9.038208,77549.0,9921.591,77.58424,2015-09-01
South Sudan,145,Raja,25.58939,8.618088,2015_10,2015,10,2.0,0.0,0.6665124,109.0078,24.35274,9.443024,17.86509,1.013569,0,0,3.707923,62296.58,9.038208,77549.0,9921.591,77.58424,2015-10-01
South Sudan,145,Raja,25.58939,8.618088,2015_11,2015,11,,,0.5391237,105.4135,2.558742,-0.7940645,5.220752,-0.413909,3,0,3.981436,62296.58,9.038208,77549.0,9921.591,77.58424,2015-11-01
South Sudan,145,Raja,25.58939,8.618088,2015_12,2015,12,,,0.3971589,105.8631,0.2440008,0.0350222,2.585487,1.257945,0,0,4.312369,62296.58,9.038208,77549.0,9921.591,77.58424,2015-12-01
South Sudan,145,Raja,25.58939,8.618088,2016_01,2016,1,,,0.3377403,99.50491,0.1078253,-0.006020663,1.094145,-0.04944659,1,0,5.110828,62296.58,9.038208,90011.0,9921.591,77.58424,2016-01-01
South Sudan,145,Raja,25.58939,8.618088,2016_02,2016,2,2.0,0.0,0.335268,94.84256,0.2214403,-0.05311316,0.3558534,0.003306437,1,0,5.740795,62296.58,9.038208,90011.0,9921.591,77.58424,2016-02-01
South Sudan,145,Raja,25.58939,8.618088,2016_03,2016,3,,,0.3533716,96.53014,5.352564,2.939897,0.4965728,-0.1861604,0,0,7.150541,62296.58,9.038208,90011.0,9921.591,77.58424,2016-03-01
South Sudan,145,Raja,25.58939,8.618088,2016_04,2016,4,,,0.4156853,103.4806,6.363703,1.02986,4.149307,1.359434,5,3,7.967965,62296.58,9.038208,90011.0,9921.591,77.58424,2016-04-01
South Sudan,145,Raja,25.58939,8.618088,2016_05,2016,5,,,0.5600706,108.4559,16.17395,-2.780291,14.13253,5.358108,4,2,8.29861,62296.58,9.038208,90011.0,9921.591,77.58424,2016-05-01
South Sudan,145,Raja,25.58939,8.618088,2016_06,2016,6,3.0,0.0,0.6979724,105.0842,32.5633,3.945821,23.33213,4.15152,5,35,9.046094,62296.58,9.038208,90011.0,9921.591,77.58424,2016-06-01
South Sudan,145,Raja,25.58939,8.618088,2016_07,2016,7,,,0.7552629,101.435,40.32315,-0.722306,33.56624,5.416418,2,0,13.37066,62296.58,9.038208,90011.0,9921.591,77.58424,2016-07-01
South Sudan,145,Raja,25.58939,8.618088,2016_08,2016,8,,,0.7848888,102.5311,34.34317,-6.658182,35.66292,3.344507,0,0,15.4146,62296.58,9.038208,90011.0,9921.591,77.58424,2016-08-01
South Sudan,145,Raja,25.58939,8.618088,2016_09,2016,9,,,0.723714,100.6833,22.59691,-6.494169,29.96396,2.087112,2,2,17.41325,62296.58,9.038208,90011.0,9921.591,77.58424,2016-09-01
South Sudan,145,Raja,25.58939,8.618088,2016_10,2016,10,4.0,0.0,0.5703361,93.27818,12.91154,-1.998175,15.55353,-1.297989,2,3,17.40463,62296.58,9.038208,90011.0,9921.591,77.58424,2016-10-01
South Sudan,145,Raja,25.58939,8.618088,2016_11,2016,11,,,0.4312339,84.31812,3.841061,0.4882541,2.829078,-2.805582,0,0,18.8797,62296.58,9.038208,90011.0,9921.591,77.58424,2016-11-01
South Sudan,145,Raja,25.58939,8.618088,2016_12,2016,12,,,0.3701997,98.6771,0.225452,0.01647332,1.18653,-0.1410114,1,0,20.41069,62296.58,9.038208,90011.0,9921.591,77.58424,2016-12-01
South Sudan,145,Raja,25.58939,8.618088,2017_01,2017,1,,,0.3628853,106.9131,0.1109393,-0.002906635,0.4085699,-0.7350218,0,0,21.45355,62296.58,9.038208,102474.0,9921.591,77.58424,2017-01-01
South Sudan,145,Raja,25.58939,8.618088,2017_02,2017,2,3.0,0.0,0.366362,103.6386,0.2187282,-0.05582528,0.4931598,0.1406128,0,0,22.48937,62296.58,9.038208,102474.0,9921.591,77.58424,2017-02-01
South Sudan,145,Raja,25.58939,8.618088,2017_03,2017,3,,,0.3701602,101.1163,2.201322,-0.2113443,0.2901526,-0.3925807,2,0,24.24298,62296.58,9.038208,102474.0,9921.591,77.58424,2017-03-01
South Sudan,145,Raja,25.58939,8.618088,2017_04,2017,4,,,0.4115401,102.4487,5.527311,0.1934681,3.305685,0.5158125,1,74,26.77285,62296.58,9.038208,102474.0,9921.591,77.58424,2017-04-01
South Sudan,145,Raja,25.58939,8.618088,2017_05,2017,5,,,0.523325,101.3402,22.62407,3.669821,10.02402,1.249602,1,0,29.29883,62296.58,9.038208,102474.0,9921.591,77.58424,2017-05-01
South Sudan,145,Raja,25.58939,8.618088,2017_06,2017,6,4.0,0.0,0.6786211,102.1707,25.9897,-2.62778,23.80514,4.624529,0,0,34.72647,62296.58,9.038208,102474.0,9921.591,77.58424,2017-06-01
South Sudan,145,Raja,25.58939,8.618088,2017_07,2017,7,,,0.772213,103.7114,39.15193,-1.893519,33.1224,4.97258,2,23,36.08494,62296.58,9.038208,102474.0,9921.591,77.58424,2017-07-01
South Sudan,145,Raja,25.58939,8.618088,2017_08,2017,8,,,0.7818037,102.1281,40.86845,-0.1328982,36.20975,3.891339,2,2,35.49167,62296.58,9.038208,102474.0,9921.591,77.58424,2017-08-01
South Sudan,145,Raja,25.58939,8.618088,2017_09,2017,9,,,0.7413916,103.1426,28.58393,-0.5071469,30.03695,2.160107,2,1,30.49344,62296.58,9.038208,102474.0,9921.591,77.58424,2017-09-01
South Sudan,145,Raja,25.58939,8.618088,2017_10,2017,10,4.0,0.0,0.6633987,108.4985,9.40596,-5.503758,20.40172,3.550199,1,8,29.91529,62296.58,9.038208,102474.0,9921.591,77.58424,2017-10-01
South Sudan,145,Raja,25.58939,8.618088,2017_11,2017,11,,,0.5420974,105.995,3.445967,0.09316097,9.717999,4.083339,0,0,30.55481,62296.58,9.038208,102474.0,9921.591,77.58424,2017-11-01
South Sudan,145,Raja,25.58939,8.618088,2017_12,2017,12,,,0.4027699,107.3587,0.227445,0.01846636,2.025411,0.6978691,8,111,31.98711,62296.58,9.038208,102474.0,9921.591,77.58424,2017-12-01
South Sudan,145,Raja,25.58939,8.618088,2018_01,2018,1,,,0.3535078,104.1503,0.1052175,-0.008628489,1.680145,0.5365535,2,0,36.09621,62296.58,9.038208,114936.0,9921.591,77.58424,2018-01-01
South Sudan,145,Raja,25.58939,8.618088,2018_02,2018,2,4.0,0.0,0.3640358,102.9806,0.6352852,0.3607318,1.08456,0.7320128,3,0,35.25353,62296.58,9.038208,114936.0,9921.591,77.58424,2018-02-01
South Sudan,145,Raja,25.58939,8.618088,2018_03,2018,3,,,0.4051163,110.6652,5.222661,2.809995,1.839412,1.156678,2,5,39.74047,62296.58,9.038208,114936.0,9921.591,77.58424,2018-03-01
South Sudan,145,Raja,25.58939,8.618088,2018_04,2018,4,,,0.4182962,104.1306,3.360232,-1.973611,3.099781,0.309909,3,5,43.37503,62296.58,9.038208,114936.0,9921.591,77.58424,2018-04-01
South Sudan,145,Raja,25.58939,8.618088,2018_05,2018,5,,,0.5389077,104.3577,22.48167,3.527424,13.28596,4.511533,5,19,42.25063,62296.58,9.038208,114936.0,9921.591,77.58424,2018-05-01
South Sudan,145,Raja,25.58939,8.618088,2018_06,2018,6,4.0,0.0,0.6748508,101.6031,30.36264,1.745162,23.61624,4.435638,0,0,45.55993,62296.58,9.038208,114936.0,9921.591,77.58424,2018-06-01
South Sudan,145,Raja,25.58939,8.618088,2018_07,2018,7,,,0.7741826,103.976,45.76751,4.722057,30.70874,2.558912,1,1,48.09893,62296.58,9.038208,114936.0,9921.591,77.58424,2018-07-01
South Sudan,145,Raja,25.58939,8.618088,2018_08,2018,8,,,0.7869051,102.7945,46.0062,5.004853,35.37929,3.060877,0,0,49.11797,62296.58,9.038208,114936.0,9921.591,77.58424,2018-08-01
South Sudan,145,Raja,25.58939,8.618088,2018_09,2018,9,,,0.741812,103.2011,30.07171,0.9806296,31.49528,3.618429,0,0,50.14798,62296.58,9.038208,114936.0,9921.591,77.58424,2018-09-01
South Sudan,145,Raja,25.58939,8.618088,2018_10,2018,10,3.0,0.0,0.6616698,108.2158,11.59135,-3.318364,19.28067,2.429153,0,0,46.69034,62296.58,9.038208,114936.0,9921.591,77.58424,2018-10-01
South Sudan,145,Raja,25.58939,8.618088,2018_11,2018,11,,,0.5393092,105.4498,3.235639,-0.1171673,5.724569,0.0899081,0,0,50.28804,62296.58,9.038208,114936.0,9921.591,77.58424,2018-11-01
South Sudan,145,Raja,25.58939,8.618088,2018_12,2018,12,,,0.3880663,103.4395,0.2252254,0.01624672,1.5649,0.2373582,0,0,50.66345,62296.58,9.038208,114936.0,9921.591,77.58424,2018-12-01
South Sudan,145,Raja,25.58939,8.618088,2019_01,2019,1,,,0.3628785,106.9111,0.1177379,0.003891913,0.538775,-0.6048168,0,0,52.01169,62296.58,9.038208,127398.0,9921.591,77.58424,2019-01-01
South Sudan,145,Raja,25.58939,8.618088,2019_02,2019,2,3.0,0.0,0.3917657,110.825,0.5412203,0.2666669,0.9694621,0.6169151,0,0,53.97697,62296.58,9.038208,127398.0,9921.591,77.58424,2019-02-01
South Sudan,145,Raja,25.58939,8.618088,2019_03,2019,3,,,0.3995767,109.0038,1.478116,-0.9105872,0.08276128,-0.5834492,0,0,57.04007,62296.58,9.038208,127398.0,9921.591,77.58424,2019-03-01
South Sudan,145,Raja,25.58939,8.618088,2019_04,2019,4,,,0.4400291,109.2987,6.95134,1.617497,2.440955,-0.3237852,0,0,62.1543,62296.58,9.038208,127398.0,9921.591,77.58424,2019-04-01
South Sudan,145,Raja,25.58939,8.618088,2019_05,2019,5,,,0.5251921,101.7018,22.10619,3.151945,6.852923,-1.9215,0,0,66.85611,62296.58,9.038208,127398.0,9921.591,77.58424,2019-05-01
South Sudan,145,Raja,25.58939,8.618088,2019_06,2019,6,3.0,0.0,0.6880234,103.5863,35.14334,6.525863,26.49945,7.318845,0,0,69.90908,62296.58,9.038208,127398.0,9921.591,77.58424,2019-06-01
South Sudan,145,Raja,25.58939,8.618088,2019_07,2019,7,,,0.763326,102.5179,37.03135,-4.014102,32.60051,4.45069,0,0,71.44905,62296.58,9.038208,127398.0,9921.591,77.58424,2019-07-01
South Sudan,145,Raja,25.58939,8.618088,2019_08,2019,8,,,0.7988676,104.3571,34.89196,-6.109386,33.65462,1.336209,6,15,74.48389,62296.58,9.038208,127398.0,9921.591,77.58424,2019-08-01
South Sudan,145,Raja,25.58939,8.618088,2019_09,2019,9,,,0.7678034,106.8171,26.10355,-2.987528,31.05002,3.173168,1,0,78.61476,62296.58,9.038208,127398.0,9921.591,77.58424,2019-09-01
South Sudan,145,Raja,25.58939,8.618088,2019_10,2019,10,3.0,1.0,0.6758609,110.5367,21.92535,7.015632,23.1145,6.262981,0,0,82.4164,62296.58,9.038208,127398.0,9921.591,77.58424,2019-10-01
South Sudan,145,Raja,25.58939,8.618088,2019_11,2019,11,,,0.5584921,109.2006,2.60251,-0.7502965,11.16691,5.532249,0,0,84.154,62296.58,9.038208,127398.0,9921.591,77.58424,2019-11-01
South Sudan,145,Raja,25.58939,8.618088,2019_12,2019,12,,,0.4157282,110.8128,0.221586,0.01260733,2.76102,1.433478,0,0,89.73658,62296.58,9.038208,127398.0,9921.591,77.58424,2019-12-01
South Sudan,145,Raja,25.58939,8.618088,2020_01,2020,1,,,0.3667978,108.0658,0.1194792,0.005533495,1.81983,0.6762381,0,0,87.38271,62296.58,9.038208,73222.0,9921.591,77.58424,2020-01-01
South Sudan,145,Raja,25.58939,8.618088,2020_02,2020,2,3.0,0.0,0.3647956,103.1955,0.2217074,-0.05968363,0.4680102,0.1154632,0,0,92.06684,62296.58,9.038208,73222.0,9921.591,77.58424,2020-02-01
South Sudan,146,Baliet,32.40192,9.490525,2007_01,2007,1,,,0.2508092,98.10359,0.01205049,-9.04e-05,0.6433822,0.1962033,0,0,0.535426,11729.57,32.41796,53368.54,5380.77,81.26241,2007-01-01
South Sudan,146,Baliet,32.40192,9.490525,2007_02,2007,2,,,0.226318,100.8947,0.07136517,-0.01092098,0.08040014,-0.04046807,0,0,0.5273035,11729.57,32.41796,53368.54,5380.77,81.26241,2007-02-01
